Listid,Listname,Published,Sectorcode,Status,Competitorid,Fiscode,Lastname,Firstname,Nationcode,Gender,Birthdate,Skiclub,Nationalcode,Competitorname,Birthyear,Calculationdate,DHpoints,DHpos,DHSta,SLpoints,SLpos,SLSta,GSpoints,GSpos,GSSta,SGpoints,SGpos,SGSta,ACpoints,ACpos,ACSta
331,"6th FIS points list 2021/2022",1,AL,O,253828,308419,AKEBONO,Nagomi,JPN,W,2004-02-22,,,"AKEBONO Nagomi",2004,28-09-2021,,,,158.63,1843,*,117.74,1551,*,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,254299,482258,AKHMEDIEV,Rostislav,RUS,M,2004-08-15,,,"AKHMEDIEV Rostislav",2004,28-09-2021,,,,109.49,2089,*,90.55,1762,*,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,250600,340608,AKIKI,Anthony,LBN,M,2003-11-24,"MOUNT SPORTS KFARDEBIAN",LBN,"AKIKI Anthony",2003,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,251276,340619,AKIKI,"Joseph Philip",LBN,M,2000-05-30,"Mount Sports",LBN,"AKIKI Joseph Philip",2000,28-09-2021,,,,,,,675.68,3846,*,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,263069,308518,AKIYAMA,Ayaka,JPN,W,2005-12-27,,,"AKIYAMA Ayaka",2005,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,202329,6300604,AKIYAMA,Hiroto,JPN,M,1998-11-20,,,"AKIYAMA Hiroto",1998,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,235262,260419,AKRAMI,Ashkan,IRI,M,1994-07-19,,,"AKRAMI Ashkan",1994,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,252800,670107,AKYLBEKOV,Anvar,KAZ,M,2004-07-30,,,"AKYLBEKOV Anvar",2004,28-09-2021,,,,196.99,3102,*,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,236355,961850,"AL FALASI",Maryam,UAE,W,1999-09-27,"Ski Dubai",UAE,"AL FALASI Maryam",1999,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,236353,961800,"AL FARDAN",Hassan,UAE,M,1999-06-10,"Ski Dubai",UAE,"AL FARDAN Hassan",1999,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,250749,340616,"AL HOMSI",Olivier,LBN,M,1991-05-09,"SNOW EAGLE",LBN,"AL HOMSI Olivier",1991,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,235380,340592,ALAGHA,Antonio,LBN,M,1993-05-16,"Lebanese Army",LBN,"ALAGHA Antonio",1993,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,251366,820056,ALAM,Sajid,PAK,M,2002-02-06,,,"ALAM Sajid",2002,28-09-2021,,,,341.69,3568,*,386.49,3691,*,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,244731,185496,ALANISKA,Veera,FIN,W,2003-02-03,"Ruka Slalom",FIN,"ALANISKA Veera",2003,28-09-2021,239.46,673,*,59.74,576,*,61.70,739,*,160.81,962,*,319.03,773,*
331,"6th FIS points list 2021/2022",1,AL,O,228893,30479,ALARCON,Bautista,ARG,M,2002-07-04,Cavla,07002002,"ALARCON Bautista",2002,28-09-2021,101.01,542,*,69.25,1113,*,57.66,892,*,75.41,539,*,126.61,541,*
331,"6th FIS points list 2021/2022",1,AL,O,211781,104868,ALARIE,Charles-Antoine,CAN,M,2000-08-28,OLYMPIA,CAN,"ALARIE Charles-Antoine",2000,28-09-2021,146.91,869,*,40.78,404,*,49.04,648,*,127.82,1268,*,119.90,500,*
331,"6th FIS points list 2021/2022",1,AL,O,182757,640002,"ALBA ORJUELA","Ricardo Andres",COL,M,1990-05-04,"Serre Chevalier",,"ALBA ORJUELA Ricardo Andres",1990,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,212310,512394,ALBANI,Cyrill,SUI,M,2000-12-25,"Schneesport Club Lenzburg",SUI,"ALBANI Cyrill",2000,28-09-2021,191.33,1085,*,122.98,2316,*,100.81,1981,*,160.55,1613,*,,,
331,"6th FIS points list 2021/2022",1,AL,O,203700,6295082,ALBANO,Giulia,ITA,W,1999-12-18,"C.S. CARABINIERI SEZ. SCI",ITA41268,"ALBANO Giulia",1999,28-09-2021,35.90,79,*,306.57,2305,*,62.35,757,*,31.04,84,*,68.24,102,*
331,"6th FIS points list 2021/2022",1,AL,O,263672,400376,ALBERS,Beau,NED,M,2005-07-07,G-Force,NED,"ALBERS Beau",2005,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,229854,6295776,ALBERTELLI,Elena,ITA,W,2002-08-29,"FALCONERI SKITEAM A.S.D.",ITA45186,"ALBERTELLI Elena",2002,28-09-2021,,,,192.05,2017,*,225.85,2145,*,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,229181,492382,ALBERTIN,Pablo,ESP,M,2002-12-09,Mayen,,"ALBERTIN Pablo",2002,28-09-2021,,,,79.33,1378,*,65.52,1086,*,113.70,1089,*,275.23,1146,*
331,"6th FIS points list 2021/2022",1,AL,O,260893,496623,"ALBERTIN RUBIO",Belen,ESP,W,2005-05-08,"CLUB PIRINEISTA MAYENCOS",ESP,"ALBERTIN RUBIO Belen",2005,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,258081,10000216,ALBERTINI,Francesco,ITA,M,2003-05-23,"VAL DI FIEMME SKI TEAM A.S.D.",ITA118230,"ALBERTINI Francesco",2003,28-09-2021,,,,253.25,3357,*,261.91,3481,*,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,234971,6191245,ALBIETZ,Melchior,FRA,M,2002-05-27,"Racing Club de France",2680931,"ALBIETZ Melchior",2002,28-09-2021,,,,,,,206.39,3249,*,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,260745,6533749,ALBRECHT,Ben,USA,M,2005-01-10,"Green Mountain Valley School",6381461,"ALBRECHT Ben",2005,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,200980,465110,ALDESCU,"Andreea Cristina",ROU,W,1998-12-09,"CSS SINAIA",A0845,"ALDESCU Andreea Cristina",1998,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,195155,481897,ALEKHIN,Nikita,RUS,M,1998-12-31,,,"ALEKHIN Nikita",1998,28-09-2021,999.99,1422,*,33.22,256,*,26.58,148,*,99.98,877,*,83.48,257,*
331,"6th FIS points list 2021/2022",1,AL,O,190241,780020,ALEKSANDRAVICIUS,Vilius,LTU,M,1995-12-08,"Alpiu Aidas",,"ALEKSANDRAVICIUS Vilius",1995,28-09-2021,,,,104.92,1984,*,172.47,3038,*,999.99,2430,*,,,
331,"6th FIS points list 2021/2022",1,AL,O,147858,370031,ALESSANDRIA,Arnaud,MON,M,1993-07-15,"Monte Carlo ski Club",MON,"ALESSANDRIA Arnaud",1993,28-09-2021,36.48,129,*,999.99,3802,*,111.49,2207,*,45.06,204,*,94.16,326,*
331,"6th FIS points list 2021/2022",1,AL,O,212024,107991,ALEXANDER,Ashleigh,CAN,W,2000-05-21,CARC,CAN,"ALEXANDER Ashleigh",2000,28-09-2021,659.69,790,*,54.41,486,*,54.58,586,*,155.98,934,*,261.16,696,*
331,"6th FIS points list 2021/2022",1,AL,O,249822,840007,ALEXANDER,Benjamin,JAM,M,1983-05-08,,JAM,"ALEXANDER Benjamin",1983,28-09-2021,,,,,,,320.77,3601,*,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,189309,104537,ALEXANDER,Cameron,CAN,M,1997-05-31,Wmsc,CAN,"ALEXANDER Cameron",1997,28-09-2021,14.39,44,*,82.49,1473,*,41.95,458,*,26.37,92,*,71.96,194,*
331,"6th FIS points list 2021/2022",1,AL,O,220728,108095,ALEXANDER,Kiara,CAN,W,2001-09-06,SUNSHINE,CAN,"ALEXANDER Kiara",2001,28-09-2021,108.34,351,*,34.35,174,*,39.19,278,*,57.09,219,*,100.67,234,*
331,"6th FIS points list 2021/2022",1,AL,O,203739,104708,ALEXANDER,Kyle,CAN,M,1999-03-17,ACA,CAN,"ALEXANDER Kyle",1999,28-09-2021,21.83,80,*,37.08,321,*,33.33,250,*,30.56,119,*,59.75,131,*
331,"6th FIS points list 2021/2022",1,AL,O,250586,230813,ALEXIOU,"Philippos Georgios",GRE,M,2003-09-22,ALPIS,GRE,"ALEXIOU Philippos Georgios",2003,28-09-2021,,,,422.28,3669,*,370.81,3674,*,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,229069,507160,ALFREDSON,Lovisa,SWE,W,2002-09-09,"Uhsk Umeaa sk",SWE,"ALFREDSON Lovisa",2002,28-09-2021,,,,92.49,1139,*,104.23,1401,*,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,217525,820038,ALI,Ifran,PAK,M,1985-02-01,,,"ALI Ifran",1985,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,217673,825011,ALI,Jia,PAK,W,1999-10-07,,,"ALI Jia",1999,28-09-2021,,,,,,,999.99,2490,*,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,236077,770037,ALIASKAROV,Askarbek,KGZ,M,1994-06-11,Karakol,KGZ,"ALIASKAROV Askarbek",1994,28-09-2021,,,,768.39,3788,*,467.00,3758,*,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,234123,715183,ALIC,Esma,BIH,W,2002-10-08,"Ski Club bjelasnica",,"ALIC Esma",2002,28-09-2021,,,,74.75,843,*,104.30,1403,*,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,189117,947014,ALIGJIKU,Dea,KOS,W,1997-04-01,,KOS,"ALIGJIKU Dea",1997,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,236143,260432,ALIZADEH,Abdolbaset,IRI,M,1991-09-21,,,"ALIZADEH Abdolbaset",1991,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,236150,260437,ALIZADEH,Saman,IRI,M,1991-07-28,,,"ALIZADEH Saman",1991,28-09-2021,,,,,,,751.17,3860,*,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,208688,260368,ALIZADEHSAVEH,Amirali,IRI,M,1999-04-07,,IRA,"ALIZADEHSAVEH Amirali",1999,28-09-2021,,,,124.67,2349,*,121.14,2406,*,449.97,2398,*,999.99,1298,*
331,"6th FIS points list 2021/2022",1,AL,O,209137,265052,ALIZADEHSAVEH,Zahra,IRI,W,1998-01-22,,IRA,"ALIZADEHSAVEH Zahra",1998,28-09-2021,,,,176.65,1937,*,239.52,2180,*,552.77,1425,*,,,
331,"6th FIS points list 2021/2022",1,AL,O,195258,104577,ALKIER,Justin,CAN,M,1998-10-27,NSA,CAN,"ALKIER Justin",1998,28-09-2021,,,,23.47,119,*,28.52,173,*,65.52,412,*,85.60,271,*
331,"6th FIS points list 2021/2022",1,AL,O,256313,10000027,ALLASINA,Fabio,ITA,M,2004-01-01,"S.C. SKI COLLEGE LIMONE A.D.",ITA47798,"ALLASINA Fabio",2004,28-09-2021,181.87,1044,*,53.89,736,*,48.88,643,*,90.76,733,*,166.09,774,*
331,"6th FIS points list 2021/2022",1,AL,O,154638,194858,ALLEGRE,Nils,FRA,M,1994-01-02,"ARMEE - SERRE CHEVAL",2319287,"ALLEGRE Nils",1994,28-09-2021,9.33,27,*,180.08,2993,*,62.04,996,*,8.21,17,*,24.22,17,*
331,"6th FIS points list 2021/2022",1,AL,O,212200,6293470,ALLEGRINI,Riccardo,ITA,M,2000-01-19,"C.S. CARABINIERI SEZ. SCI",ITA41363,"ALLEGRINI Riccardo",2000,28-09-2021,55.84,218,*,34.58,279,*,39.87,393,*,52.92,259,*,66.99,164,*
331,"6th FIS points list 2021/2022",1,AL,O,213508,6295356,ALLEMAND,Sara,ITA,W,2000-07-25,"C.S. CARABINIERI SEZ. SCI",ITA42017,"ALLEMAND Sara",2000,28-09-2021,55.56,135,*,34.51,178,*,37.72,253,*,45.37,157,*,74.89,126,*
331,"6th FIS points list 2021/2022",1,AL,O,260825,275058,ALLEN,Amelia,IRL,W,2005-05-14,"Ski Club of Ireland",,"ALLEN Amelia",2005,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,212090,6293445,ALLIOD,"Benjamin Jacques",ITA,M,2000-01-24,"C.S. ESERCITO",ITA41384,"ALLIOD Benjamin Jacques",2000,28-09-2021,48.84,184,*,37.21,325,*,40.98,426,*,44.10,199,*,63.60,145,*
331,"6th FIS points list 2021/2022",1,AL,O,163698,6190079,"ALLIOT LUGAZ",Baptiste,FRA,M,1995-05-04,"S.C. ND Bellecombe",2356516,"ALLIOT LUGAZ Baptiste",1995,28-09-2021,999.99,1422,*,23.51,120,*,26.65,151,*,73.09,507,*,72.56,197,*
331,"6th FIS points list 2021/2022",1,AL,O,219612,502424,ALM,Alexander,SWE,M,2001-10-01,"Sollentuna Slk",SWE,"ALM Alexander",2001,28-09-2021,740.27,1363,*,50.56,650,*,61.24,975,*,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,260547,507313,ALMCRANTZ,Elsa,SWE,W,2005-06-25,"Oedeshoegs SK",Sweden,"ALMCRANTZ Elsa",2005,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,189133,590039,ALMEIDA,Samuel,POR,M,1997-11-26,,213,"ALMEIDA Samuel",1997,28-09-2021,,,,242.61,3318,*,226.73,3353,*,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,239764,958805,"ALMIRALL PEREZ","Miguel Chi Hung",HKG,M,2003-10-11,"HK Ski Club",HKG,"ALMIRALL PEREZ Miguel Chi Hung",2003,28-09-2021,,,,157.32,2761,*,155.17,2878,*,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,235129,230799,ALMPANIDIS,Georgios,GRE,M,2002-03-24,ALPIS,GRE,"ALMPANIDIS Georgios",2002,28-09-2021,,,,280.76,3433,*,317.01,3597,*,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,252185,507264,ALMQVIST,Klara,SWE,W,2004-07-21,"Oestersund Froesoe SLK",Sweden,"ALMQVIST Klara",2004,28-09-2021,,,,125.13,1558,*,111.92,1488,*,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,230988,340587,ALNAJJAR,Etienne,LBN,M,2002-01-15,Downhills,LBN,"ALNAJJAR Etienne",2002,28-09-2021,,,,194.64,3089,*,246.20,3425,*,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,212055,30429,ALONSO,Bautista,ARG,M,2000-11-03,CAS,,"ALONSO Bautista",2000,28-09-2021,,,,59.15,864,,52.59,758,,128.08,1276,*,999.99,1298,*
331,"6th FIS points list 2021/2022",1,AL,O,163567,197616,ALPHAND,Estelle,SWE,W,1995-04-23,"Aare SLK",2600850,"ALPHAND Estelle",1995,28-09-2021,107.06,348,*,32.62,157,*,16.85,44,*,39.92,125,*,44.26,39,*
331,"6th FIS points list 2021/2022",1,AL,O,172446,6190179,ALPHAND,Nils,FRA,M,1996-06-16,"CS SERRE CHEVAL",2613036,"ALPHAND Nils",1996,28-09-2021,16.58,55,*,300.32,3486,*,130.86,2586,*,25.59,87,*,86.82,280,*
331,"6th FIS points list 2021/2022",1,AL,O,187315,6190459,ALPHAND,Sam,FRA,M,1997-09-29,"CS SERRE CHEVAL",2621116,"ALPHAND Sam",1997,28-09-2021,19.40,61,*,77.01,1318,*,146.10,2785,*,31.30,122,*,70.38,179,*
331,"6th FIS points list 2021/2022",1,AL,O,252831,6191408,"ALTHAPE ARHONDO",Benat,FRA,M,2004-12-13,"AS BARETOUS",2682935,"ALTHAPE ARHONDO Benat",2004,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,253247,156071,ALTMANNOVA,Katerina,CZE,W,2004-11-16,,,"ALTMANNOVA Katerina",2004,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,168044,491991,ALVAREZ,Lucas,ESP,M,1995-03-03,MLEC,,"ALVAREZ Lucas",1995,28-09-2021,,,,206.09,3153,*,202.98,3236,*,353.56,2345,*,,,
331,"6th FIS points list 2021/2022",1,AL,O,239743,20501,"ALVAREZ ANTUNA",Aritz,AND,M,2003-02-24,SEC,AND,"ALVAREZ ANTUNA Aritz",2003,28-09-2021,197.11,1109,*,81.64,1447,*,70.00,1229,*,128.00,1274,*,,,
331,"6th FIS points list 2021/2022",1,AL,O,249550,545015,"ALVAREZ LEON",Renata,MEX,W,2001-05-04,,,"ALVAREZ LEON Renata",2001,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,256605,10000081,ALVERA,Mattia,ITA,M,2004-07-10,"S.C. CORTINA A.S.D.",ITA49077,"ALVERA Mattia",2004,28-09-2021,,,,92.26,1706,*,94.09,1852,*,120.94,1191,*,265.50,1128,*
331,"6th FIS points list 2021/2022",1,AL,O,257636,6296477,ALZETTA,Bianca,ITA,W,2004-10-27,"TEAM TOP SKI A.S.D.",ITA49860,"ALZETTA Bianca",2004,28-09-2021,,,,189.52,2003,*,217.44,2119,*,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,262374,56713,AMANN,Emma,AUT,W,2005-10-04,"WSV Tschagguns",,"AMANN Emma",2005,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,238526,308314,AMANO,Hikari,JPN,W,2003-11-30,"Sapporo Daiichi High School",,"AMANO Hikari",2003,28-09-2021,,,,60.02,580,*,73.62,964,*,236.81,1221,*,,,
331,"6th FIS points list 2021/2022",1,AL,O,229252,6301321,AMANO,Kento,JPN,M,2002-04-06,,,"AMANO Kento",2002,28-09-2021,,,,96.54,1795,*,74.85,1362,*,178.44,1740,*,,,
331,"6th FIS points list 2021/2022",1,AL,O,253165,198425,AMARD,Evane,FRA,W,2004-05-01,"SC ALPE D HUEZ",2656945,"AMARD Evane",2004,28-09-2021,147.97,494,*,89.85,1101,*,96.35,1300,*,129.33,809,*,218.87,614,*
331,"6th FIS points list 2021/2022",1,AL,O,263245,10000384,AMBROSIONE,Pietro,ITA,M,2005-07-07,"S.C. SKI COLLEGE LIMONE A.D.",ITA51795,"AMBROSIONE Pietro",2005,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,226516,620115,AMBWANI,Vikas,IND,M,1985-09-25,,,"AMBWANI Vikas",1985,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,221092,422749,AMDAHL,"Andreas Soensterud",NOR,M,2001-03-12,"Lillehammer Skiklub",05,"AMDAHL Andreas Soensterud",2001,28-09-2021,154.68,905,*,32.23,235,*,26.59,149,*,64.57,404,*,190.74,889,*
331,"6th FIS points list 2021/2022",1,AL,O,252823,6191404,AMEDRO,William,FRA,M,2004-01-23,"SH FOREZIEN",2689672,"AMEDRO William",2004,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,252184,507263,AMEEN,Filippa,SWE,W,2004-02-19,"Jaerfaella Alpina Klubb",Sweden,"AMEEN Filippa",2004,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,255601,6296309,AMIDEI,Linda,ITA,W,2004-07-06,"ACADEMY SCHOOL VAL DI LUCE A.S.D.",ITA49045,"AMIDEI Linda",2004,28-09-2021,,,,81.15,957,*,70.80,913,*,164.66,984,*,263.23,698,*
331,"6th FIS points list 2021/2022",1,AL,O,263505,6191553,AMIEL,Victor,FRA,M,2005-03-09,"S.C PUIGMAL BASSE CERDAGNE",2681524,"AMIEL Victor",2005,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,220924,198174,AMIEZ,Stella,FRA,W,2001-03-22,"Cs Courchevel",2648004,"AMIEZ Stella",2001,28-09-2021,97.58,300,*,52.13,448,*,54.19,576,*,59.64,234,*,,,
331,"6th FIS points list 2021/2022",1,AL,O,194749,6190558,AMIEZ,Steven,FRA,M,1998-09-07,"CS COURCHEVEL",2628994,"AMIEZ Steven",1998,28-09-2021,268.74,1253,*,20.82,89,*,53.64,781,*,289.14,2248,*,999.99,1298,*
331,"6th FIS points list 2021/2022",1,AL,O,260741,6296522,AMIGONI,Sofia,ITA,W,2005-07-25,"S.C. RADICI GROUP S.S.D. A R.L.",ITA51914,"AMIGONI Sofia",2005,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,236153,260439,AMINI,Navid,IRI,M,1998-07-02,,,"AMINI Navid",1998,28-09-2021,,,,358.09,3591,*,378.08,3682,*,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,236202,260453,AMIRI,Alireza,IRI,M,1998-11-25,,,"AMIRI Alireza",1998,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,236192,260452,AMIRI,Delavar,IRI,M,1978-09-11,,,"AMIRI Delavar",1978,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,217269,961002,AMIRI,Jawed,AFG,M,1992-03-21,,,"AMIRI Jawed",1992,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,236189,260449,AMIRI,Ramin,IRI,M,1992-02-03,,,"AMIRI Ramin",1992,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,236191,260451,AMIRI,Saber,IRI,M,1983-08-07,,,"AMIRI Saber",1983,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,229669,203114,AMMAN,Hannes,GER,M,2002-10-04,"RG Burig Mindelheim",ASV,"AMMAN Hannes",2002,28-09-2021,,,,59.20,867,*,47.45,607,*,106.69,981,*,135.94,601,*
331,"6th FIS points list 2021/2022",1,AL,O,211378,202967,AMMAN,Sebastian,GER,M,2000-01-18,"RG Burig Mindelheim",ASV,"AMMAN Sebastian",2000,28-09-2021,,,,73.86,1230,*,55.09,818,*,144.98,1461,*,187.22,877,*
331,"6th FIS points list 2021/2022",1,AL,O,262254,54870,AMPFERTHALER,Manuel,AUT,M,2005-02-03,"SC Bad Kleinkirchheim",,"AMPFERTHALER Manuel",2005,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,228231,507107,AMREN,Clara,SWE,W,2002-11-21,"Ragunda Ac",SWE,"AMREN Clara",2002,28-09-2021,,,,130.30,1603,*,87.18,1166,*,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,213530,512435,AMSTUTZ,Matteo,SUI,M,2000-09-03,"SC Feusisberg",SUI,"AMSTUTZ Matteo",2000,28-09-2021,61.00,253,*,80.38,1404,*,51.61,727,*,41.08,173,*,78.73,229,*
331,"6th FIS points list 2021/2022",1,AL,O,240509,790045,AMZATOU,Abdelhafid,MAR,M,2002-01-17,,MAR,"AMZATOU Abdelhafid",2002,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,204923,330025,AN,Kum-Ryong,PRK,M,1997-01-19,Kwanmobong,,"AN Kum-Ryong",1997,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,229481,320487,AN,Seungjae,KOR,M,2002-07-11,,KOR,"AN Seungjae",2002,28-09-2021,,,,176.11,2964,*,198.75,3205,*,593.48,2424,*,,,
331,"6th FIS points list 2021/2022",1,AL,O,252672,750114,ANASTASOSKI,Vlatko,MKD,M,2004-01-05,FOX,MKD,"ANASTASOSKI Vlatko",2004,28-09-2021,,,,175.20,2959,*,179.73,3098,*,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,263576,308531,ANBAI,Keina,JPN,W,2005-10-01,,,"ANBAI Keina",2005,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,228749,6191170,ANCENAY,Matts,FRA,M,2002-05-24,"Cs Notre dame de bellecombe",2651871,"ANCENAY Matts",2002,28-09-2021,,,,59.52,876,*,88.11,1696,*,144.94,1460,*,,,
331,"6th FIS points list 2021/2022",1,AL,O,262722,151507,ANDEL,Jakub,CZE,M,2005-02-22,,,"ANDEL Jakub",2005,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,239980,150000,ANDEL,Jiri,CZE,M,2003-01-26,,,"ANDEL Jiri",2003,28-09-2021,,,,105.62,2004,*,98.12,1933,*,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,261663,516825,ANDERES,Grace,SUI,W,2005-05-04,"SAS Zurich",SUI,"ANDERES Grace",2005,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,252274,561456,ANDERLIC,Jakob,SLO,M,2004-10-25,"SD NOVINAR",SLO,"ANDERLIC Jakob",2004,28-09-2021,91.44,470,*,88.34,1605,*,81.16,1517,*,97.12,834,*,161.71,744,*
331,"6th FIS points list 2021/2022",1,AL,O,262514,170192,ANDERSEN,"Christian Paustian",DEN,M,2005-09-26,"Skiklubben Hareskov, Tryvis Alpin",,"ANDERSEN Christian Paustian",2005,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,E,213775,426317,ANDERSEN,Hannah,NOR,W,2000-12-12,"Ingierkollen Og rustad sl kl",3,"ANDERSEN Hannah",2000,28-09-2021,,,,50.75,427,*,78.78,1032,*,201.63,1113,*,,,
331,"6th FIS points list 2021/2022",1,AL,O,254506,422886,ANDERSEN,"Sondre Skaret",NOR,M,2004-12-03,"Hovden Sportsklubb",21,"ANDERSEN Sondre Skaret",2004,28-09-2021,181.86,1043,*,140.92,2586,*,158.89,2910,*,201.09,1902,*,318.89,1212,*
331,"6th FIS points list 2021/2022",1,AL,O,194954,225659,ANDERSON,Jessica,GBR,W,1998-08-05,,GBR,"ANDERSON Jessica",1998,28-09-2021,83.07,235,*,56.06,515,*,49.49,488,*,56.55,214,*,94.79,206,*
331,"6th FIS points list 2021/2022",1,AL,O,252119,502616,ANDERSSON,Emil,SWE,M,2004-02-04,"Bollnaes Alpina Klubb",SWE,"ANDERSSON Emil",2004,28-09-2021,,,,124.21,2336,*,132.98,2628,*,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,252238,502644,ANDERSSON,Esaia,SWE,M,2004-04-04,"Huddinge SK AF",Sweden,"ANDERSSON Esaia",2004,28-09-2021,245.74,1219,*,201.54,3126,*,220.99,3323,*,315.08,2294,*,,,
331,"6th FIS points list 2021/2022",1,AL,O,237894,502549,ANDERSSON,Felix,SWE,M,2003-11-05,"Jaerfaella AK",SWE,"ANDERSSON Felix",2003,28-09-2021,198.25,1115,*,89.03,1622,*,134.30,2643,*,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,202653,502331,ANDERSSON,Jonathan,SWE,M,1999-12-17,"Jaerfaella Ak",SWE,"ANDERSSON Jonathan",1999,28-09-2021,74.33,338,*,113.24,2155,*,86.14,1653,*,127.72,1266,*,156.68,717,*
331,"6th FIS points list 2021/2022",1,AL,O,252138,507234,ANDERSSON,Olivia,SWE,W,2004-04-17,"Taeby Slalomklubb",Sweden,"ANDERSSON Olivia",2004,28-09-2021,,,,64.90,682,*,70.85,914,*,,,,,,
